release_year,genres,vote_average
2007,Action,6.3984375
2007,Drama,6.3984375
2007,Comedy,5.19921875
2007,Horror,5.19921875
2007,Comedy,5.19921875
2007,Thriller,5.80078125
2007,Crime,5.80078125
2007,Drama,5.80078125
2007,Comedy,6.6015625
2007,Crime,5.69921875
2007,Horror,5.69921875
2007,Mystery,5.69921875
2007,Thriller,5.69921875
2007,Horror,5.1015625
2007,Thriller,5.1015625
2007,Drama,7.19921875
2007,Thriller,7.19921875
2007,Drama,5.3984375
2007,Romance,5.3984375
2007,Comedy,6.69921875
2007,Comedy,5.30078125
2007,Romance,5.30078125
2007,Animation,7.19921875
2007,Drama,7.19921875
2007,Action,6.30078125
2007,Adventure,6.30078125
2007,Drama,6.30078125
2007,Romance,6.30078125
2007,Documentary,7.8984375
2007,Comedy,7.30078125
2007,Drama,5.80078125
2007,Romance,5.80078125
2007,Comedy,4.1015625
2007,Horror,4.19921875
2007,Science Fiction,4.19921875
2007,Crime,6.0
2007,Drama,6.0
2007,Thriller,6.0
2007,Documentary,5.19921875
2007,Crime,5.30078125
2007,Horror,5.30078125
2007,Thriller,5.30078125
2007,Adventure,5.3984375
2007,Action,5.3984375
2007,Thriller,5.3984375
2007,Action,6.3984375
2007,Adventure,6.3984375
2007,Animation,6.3984375
2007,Family,6.3984375
2007,Mystery,6.3984375
2007,Thriller,4.80078125
2007,Comedy,4.8984375
2007,Drama,5.8984375
2007,Thriller,5.8984375
2007,Crime,5.8984375
2007,Drama,7.0
2007,History,7.0
2007,Foreign,7.0
2007,Comedy,5.0
2007,Crime,5.0
2007,Mystery,6.30078125
2007,Adventure,6.30078125
2007,Family,6.30078125
2007,Action,5.3984375
2007,Comedy,5.3984375
2007,Horror,5.3984375
2007,Crime,5.80078125
2007,Drama,5.80078125
2007,Mystery,5.80078125
2007,Thriller,5.80078125
2007,Comedy,5.0
2007,Horror,5.0
2007,Comedy,6.30078125
2007,Drama,6.30078125
2007,Horror,4.6015625
2007,Foreign,4.6015625
2007,Horror,4.3984375
2007,Thriller,4.3984375
2007,Drama,5.8984375
2007,Fantasy,4.0
2007,Comedy,4.0
2007,Mystery,4.0
2007,Comedy,6.69921875
2007,Action,7.30078125
2007,History,7.30078125
2007,TV Movie,6.5
2007,Drama,6.5
2007,Fantasy,6.5
2007,Drama,5.6015625
2007,Foreign,5.6015625
2007,History,5.6015625
2007,Thriller,5.6015625
2007,Fantasy,5.1015625
2007,Horror,5.1015625
2007,Family,5.1015625
2007,Adventure,5.80078125
2007,Family,5.80078125
2007,Horror,4.69921875
2007,Thriller,4.69921875
2007,Comedy,6.8984375
2007,Romance,6.8984375
2007,Adventure,4.5
2007,Action,4.69921875
2007,Adventure,4.69921875
2007,Drama,4.69921875
2007,Horror,4.69921875
2007,Science Fiction,4.69921875
2007,Action,6.8984375
2007,Animation,6.8984375
2007,Fantasy,6.8984375
2007,Science Fiction,6.8984375
2007,Drama,5.19921875
2007,Romance,5.19921875
2007,Foreign,5.19921875
2007,Comedy,7.3984375
2007,Drama,7.3984375
2007,Drama,7.0
2007,Mystery,6.3984375
2007,Crime,6.3984375
2007,Drama,6.3984375
2007,Horror,4.19921875
2007,Thriller,4.19921875
2007,Drama,7.30078125
2007,Foreign,7.30078125
2007,Science Fiction,7.30078125
2007,Comedy,4.8984375
2007,Drama,5.8984375
2007,Drama,5.3984375
2007,Romance,5.3984375
2007,War,5.3984375
2007,Foreign,5.3984375
2007,Comedy,6.69921875
2007,Drama,6.69921875
2007,Romance,6.69921875
2007,Drama,5.3984375
2007,Comedy,5.3984375
2007,Romance,5.3984375
2007,Comedy,5.5
2007,Drama,5.5
2007,Drama,6.8984375
2007,Drama,6.19921875
2007,Family,6.19921875
2007,Comedy,6.6015625
2007,Comedy,4.6015625
2007,Animation,7.30078125
2007,Comedy,7.30078125
2007,Science Fiction,7.30078125
2007,Horror,5.1015625
2007,Thriller,5.1015625
2007,Comedy,4.30078125
2007,Fantasy,4.30078125
2007,Action,1.5
2007,Adventure,1.5
2007,Science Fiction,1.5
2007,Comedy,6.30078125
2007,Horror,6.30078125
2007,Thriller,6.30078125
2007,Comedy,6.0
2007,Horror,6.0
2007,Drama,5.69921875
2007,Action,5.69921875
2007,History,5.69921875
2007,Western,5.69921875
2007,Romance,5.69921875
2007,Comedy,5.0
2007,Family,5.0
2007,Drama,5.0
2007,Horror,5.19921875
2007,Action,5.19921875
2007,Comedy,6.30078125
2007,Comedy,7.0
2007,Drama,7.0
2007,Comedy,5.5
2007,Fantasy,5.5
2007,Science Fiction,5.5
2007,Action,5.80078125
2007,Adventure,5.80078125
2007,Comedy,5.80078125
2007,Crime,5.80078125
2007,Drama,6.19921875
2007,Family,6.19921875
2007,Comedy,4.80078125
2007,Drama,4.80078125
2007,Family,4.80078125
2007,TV Movie,4.80078125
2007,Drama,6.3984375
2007,Thriller,6.3984375
2007,Comedy,6.1015625
2007,Romance,6.1015625
2007,Action,4.80078125
2007,Science Fiction,4.80078125
2007,Drama,5.5
2007,Animation,7.80078125
2007,Comedy,7.80078125
2007,Action,4.8984375
2007,Comedy,4.8984375
2007,Crime,4.8984375
2007,Comedy,7.30078125
2007,Horror,5.0
2007,Mystery,5.0
2007,Thriller,5.0
2007,Drama,5.80078125
2007,Thriller,5.80078125
2007,Drama,6.3984375
2007,Comedy,6.3984375
2007,Romance,6.3984375
2007,Foreign,6.3984375
2007,Romance,6.3984375
2007,Comedy,6.3984375
2007,Drama,6.3984375
2007,Drama,6.30078125
2007,Fantasy,6.30078125
2007,Horror,4.19921875
2007,Thriller,4.19921875
2007,Foreign,4.19921875
2007,Comedy,5.8984375
2007,Drama,5.8984375
2007,Action,2.900390625
2007,Adventure,2.900390625
2007,Horror,2.900390625
2007,Thriller,2.900390625
2007,Comedy,6.30078125
2007,Drama,6.30078125
2007,Comedy,5.6015625
2007,Drama,4.8984375
2007,Family,4.8984375
2007,Fantasy,4.8984375
2007,TV Movie,4.8984375
2007,Horror,5.0
2007,Mystery,5.0
2007,Thriller,5.0
2007,Comedy,6.0
2007,Comedy,5.30078125
2008,Drama,8.1015625
2008,Action,8.1015625
2008,Crime,8.1015625
2008,Thriller,8.1015625
2008,Animation,7.6015625
2008,Family,7.6015625
2008,Action,7.30078125
2008,Science Fiction,7.30078125
2008,Adventure,7.30078125
2008,Action,7.19921875
2008,Thriller,7.19921875
2008,Crime,7.19921875
2008,Adventure,5.6015625
2008,Action,5.6015625
2008,Adventure,5.80078125
2008,Fantasy,5.80078125
2008,Drama,5.80078125
2008,Romance,5.80078125
2008,Adventure,6.0
2008,Action,6.0
2008,Thriller,6.0
2008,Crime,6.0
2008,Animation,6.80078125
2008,Family,6.80078125
2008,Comedy,5.8984375
2008,Adventure,5.8984375
2008,Romance,5.8984375
2008,Comedy,6.19921875
2008,Romance,6.19921875
2008,Fantasy,7.19921875
2008,Drama,7.19921875
2008,Thriller,7.19921875
2008,Mystery,7.19921875
2008,Romance,7.19921875
2008,Adventure,5.1015625
2008,Fantasy,5.1015625
2008,Action,5.1015625
2008,Thriller,5.1015625
2008,Science Fiction,6.1015625
2008,Action,6.1015625
2008,Adventure,6.1015625
2008,Drama,7.6015625
2008,Family,6.1015625
2008,Animation,6.1015625
2008,Adventure,6.3984375
2008,Fantasy,6.3984375
2008,Science Fiction,6.3984375
2008,Adventure,5.8984375
2008,Fantasy,5.8984375
2008,Science Fiction,5.8984375
2008,Action,5.69921875
2008,Science Fiction,5.69921875
2008,Adventure,5.69921875
2008,Comedy,5.69921875
2008,Family,5.69921875
2008,Action,6.30078125
2008,Thriller,6.30078125
2008,Crime,6.30078125
2008,Animation,6.69921875
2008,Family,6.69921875
2008,Adventure,6.69921875
2008,Fantasy,6.69921875
2008,Drama,7.5
2008,Romance,7.5
2008,Action,5.8984375
2008,Adventure,5.8984375
2008,Thriller,5.8984375
2008,Crime,5.8984375
2008,Drama,6.6015625
2008,Thriller,6.6015625
2008,History,6.6015625
2008,War,6.6015625
2008,Adventure,5.19921875
2008,Action,5.19921875
2008,Drama,5.19921875
2008,Fantasy,5.19921875
2008,Fantasy,6.0
2008,Action,6.0
2008,Drama,7.19921875
2008,Thriller,7.19921875
2008,War,7.19921875
2008,Comedy,5.80078125
2008,Romance,5.80078125
2008,Adventure,6.1015625
2008,Family,6.1015625
2008,Fantasy,6.1015625
2008,Action,6.3984375
2008,Comedy,6.3984375
2008,Mystery,6.19921875
2008,Thriller,6.19921875
2008,Action,6.19921875
2008,War,7.6015625
2008,Drama,7.6015625
2008,Action,6.19921875
2008,Thriller,6.19921875
2008,Action,5.8984375
2008,Thriller,5.8984375
2008,Science Fiction,5.8984375
2008,Music,6.3984375
2008,Drama,6.3984375
2008,Romance,6.3984375
2008,Drama,5.1015625
2008,Science Fiction,5.1015625
2008,Thriller,5.1015625
2008,Adventure,4.30078125
2008,Science Fiction,4.30078125
2008,Action,4.30078125
2008,Drama,7.3984375
2008,Action,6.3984375
2008,Thriller,6.3984375
2008,Science Fiction,6.3984375
2008,Animation,6.30078125
2008,Family,6.30078125
2008,Adventure,6.30078125
2008,Comedy,6.30078125
2008,Comedy,6.30078125
2008,Romance,6.30078125
2008,Drama,6.30078125
2008,Drama,6.30078125
2008,Comedy,6.30078125
2008,Romance,6.30078125
2008,Comedy,6.80078125
2008,Family,6.80078125
2008,Action,6.5
2008,Drama,6.5
2008,Thriller,6.5
2008,Comedy,6.30078125
2008,Drama,6.30078125
2008,Comedy,6.1015625
2008,Romance,6.1015625
2008,Adventure,5.80078125
2008,Family,5.80078125
2008,Fantasy,5.80078125
2008,Drama,6.5
2008,Crime,6.5
2008,Thriller,6.3984375
2008,Crime,6.3984375
2008,Drama,6.3984375
2008,Comedy,6.6015625
2008,Comedy,6.5
2008,Romance,6.5
2008,Comedy,5.30078125
2008,Drama,6.5
2008,Action,6.5
2008,Action,6.6015625
2008,Comedy,6.6015625
2008,Drama,7.0
2008,Romance,7.0
2008,Fantasy,5.80078125
2008,Comedy,5.80078125
2008,Family,5.80078125
2008,Romance,5.80078125
2008,Action,5.5
2008,Crime,5.5
2008,Action,5.30078125
2008,Horror,6.0
2008,Thriller,6.0
2008,Mystery,6.0
2008,Drama,6.19921875
2008,Action,6.19921875
2008,Thriller,6.19921875
2008,Crime,6.19921875
2008,Comedy,6.0
2008,Action,5.8984375
2008,Comedy,5.8984375
2008,Thriller,5.8984375
2008,Comedy,6.30078125
2008,Fantasy,4.30078125
2008,Action,4.30078125
2008,Adventure,4.30078125
2008,Drama,6.80078125
2008,Comedy,6.1015625
2008,Drama,6.1015625
2008,Family,6.1015625
2008,Music,6.1015625
2008,Romance,6.1015625
2008,Drama,7.1015625
2008,Romance,7.1015625
2008,Action,5.3984375
2008,Adventure,5.3984375
2008,Science Fiction,5.3984375
2008,Thriller,5.3984375
2008,Drama,5.6015625
2008,Romance,5.6015625
2008,Comedy,7.30078125
2008,Drama,7.30078125
2008,Crime,7.30078125
2008,Crime,7.1015625
2008,Drama,7.1015625
2008,Mystery,7.1015625
2008,Adventure,6.19921875
2008,Family,6.19921875
2008,Fantasy,6.19921875
2008,Comedy,6.0
2008,Adventure,6.0
2008,Comedy,5.19921875
2008,Romance,5.19921875
2008,Comedy,6.30078125
2008,Drama,6.30078125
2008,Family,6.30078125
2008,Crime,6.8984375
2008,Action,6.8984375
2008,Drama,6.8984375
2008,Animation,6.3984375
2008,Comedy,6.3984375
2008,Family,6.3984375
2008,Action,6.19921875
2008,Crime,6.19921875
2008,Drama,6.19921875
2008,Thriller,6.19921875
2008,Comedy,6.3984375
2008,Drama,6.3984375
2008,Music,6.3984375
2008,Romance,6.3984375
2008,Comedy,5.30078125
2008,Romance,5.30078125
2008,Drama,5.30078125
2008,Music,6.19921875
2008,Adventure,6.80078125
2008,Science Fiction,6.80078125
2008,Romance,5.6015625
2008,Comedy,5.6015625
2008,Animation,8.0
2008,Family,8.0
2008,Thriller,6.0
2008,Animation,6.0
2008,Action,6.0
2008,Science Fiction,6.0
2008,Adventure,6.0
2008,Horror,5.8984375
2008,Thriller,5.8984375
2008,Crime,5.8984375
2008,Comedy,4.5
2008,Romance,4.5
2008,Family,5.6015625
2008,Action,5.6015625
2008,Science Fiction,5.6015625
2008,Drama,6.69921875
2008,Romance,6.69921875
2008,Animation,6.19921875
2008,Comedy,6.19921875
2008,Family,6.19921875
2008,Adventure,6.19921875
2008,Fantasy,6.19921875
2008,Drama,6.6015625
2008,History,6.6015625
2008,Romance,6.6015625
2008,Drama,5.8984375
2008,Comedy,5.8984375
2008,Action,6.19921875
2008,Adventure,6.19921875
2008,Fantasy,6.19921875
2008,Drama,6.5
2008,History,6.5
2008,War,6.5
2008,Animation,7.8984375
2008,Family,7.8984375
2008,Action,5.80078125
2008,Adventure,5.80078125
2008,Crime,5.80078125
2008,Drama,5.80078125
2008,Thriller,5.80078125
2008,Thriller,6.30078125
2008,Crime,6.30078125
2008,Mystery,6.30078125
2008,Drama,6.19921875
2008,Action,6.19921875
2008,Thriller,6.19921875
2008,Crime,6.19921875
2008,Comedy,5.6015625
2008,Action,5.6015625
2008,Action,6.6015625
2008,Drama,6.6015625
2008,History,6.6015625
2008,War,6.6015625
2008,Comedy,5.1015625
2008,Drama,5.1015625
2008,Romance,5.1015625
2008,Drama,5.80078125
2008,Family,5.5
2008,Fantasy,5.5
2008,Drama,5.5
2008,Comedy,6.3984375
2008,Thriller,5.8984375
2008,Horror,5.8984375
2008,Mystery,5.8984375
2008,Adventure,6.6015625
2008,Science Fiction,6.6015625
2008,History,7.1015625
2008,Drama,7.1015625
2008,Fantasy,6.0
2008,Action,6.0
2008,Science Fiction,6.0
2008,Drama,5.3984375
2008,Mystery,5.3984375
2008,Science Fiction,5.3984375
2008,Thriller,5.3984375
2008,Drama,6.69921875
2008,Mystery,6.69921875
2008,Drama,6.1015625
2008,Animation,7.0
2008,Comedy,7.0
2008,Family,7.0
2008,Adventure,6.1015625
2008,Family,6.1015625
2008,Fantasy,6.1015625
2008,Comedy,5.80078125
2008,Romance,5.80078125
2008,Drama,6.30078125
2008,Drama,5.8984375
2008,Mystery,5.8984375
2008,Thriller,5.8984375
2008,Drama,5.80078125
2008,Thriller,5.80078125
2008,Crime,5.80078125
2008,Mystery,5.80078125
2008,Action,6.80078125
2008,Crime,6.80078125
2008,Thriller,6.80078125
2008,Drama,5.6015625
2008,Horror,5.6015625
2008,Thriller,5.6015625
2008,Drama,6.30078125
2008,Romance,6.30078125
2008,Action,5.0
2008,Crime,5.0
2008,Thriller,5.0
2008,Comedy,4.0
2008,Drama,6.1015625
2008,War,6.1015625
2008,Comedy,5.30078125
2008,Drama,7.3984375
2008,Comedy,6.19921875
2008,Drama,6.19921875
2008,Romance,6.19921875
2008,Drama,6.30078125
2008,Mystery,6.30078125
2008,Science Fiction,6.30078125
2008,Thriller,6.30078125
2008,Action,4.6015625
2008,Comedy,4.6015625
2008,Thriller,4.6015625
2008,Crime,4.6015625
2008,Science Fiction,4.6015625
2008,Drama,6.3984375
2008,Drama,6.1015625
2008,Thriller,6.1015625
2008,Horror,6.80078125
2008,Thriller,6.80078125
2008,Drama,6.19921875
2008,Western,6.19921875
2008,Crime,6.19921875
2008,Action,4.30078125
2008,Adventure,4.30078125
2008,Crime,4.30078125
2008,Drama,4.30078125
2008,Thriller,4.30078125
2008,Thriller,4.80078125
2008,Science Fiction,4.80078125
2008,Action,5.80078125
2008,Thriller,5.80078125
2008,Science Fiction,5.80078125
2008,Adventure,5.69921875
2008,Fantasy,5.69921875
2008,Drama,5.69921875
2008,Science Fiction,5.69921875
2008,Romance,5.69921875
2008,Crime,5.3984375
2008,Thriller,5.3984375
2008,Drama,6.8984375
2008,Action,6.8984375
2008,Crime,6.8984375
2008,Drama,7.69921875
2008,Animation,7.69921875
2008,War,7.69921875
2008,Drama,6.8984375
2008,History,6.8984375
2008,War,6.8984375
2008,Comedy,6.1015625
2008,Drama,6.1015625
2008,Romance,6.1015625
2008,Comedy,5.3984375
2008,Music,5.3984375
2008,Animation,5.69921875
2008,Comedy,5.69921875
2008,Family,5.69921875
2008,Comedy,4.3984375
2008,Horror,4.3984375
2008,Animation,4.8984375
2008,Family,4.8984375
2008,Adventure,4.8984375
2008,Drama,4.8984375
2008,Fantasy,4.8984375
2008,Action,4.8984375
2008,Comedy,4.8984375
2008,Science Fiction,4.8984375
2008,Adventure,7.19921875
2008,Drama,7.19921875
2008,Horror,5.80078125
2008,Thriller,5.80078125
2008,Drama,5.1015625
2008,Thriller,5.1015625
2008,Mystery,5.1015625
2008,Romance,5.1015625
2008,Adventure,5.1015625
2008,Comedy,5.1015625
2008,Family,5.1015625
2008,Drama,6.69921875
2008,Romance,6.69921875
2008,Drama,6.5
2008,Romance,6.5
2008,Drama,6.1015625
2008,Comedy,6.1015625
2008,Comedy,6.19921875
2008,Drama,6.19921875
2008,Animation,6.80078125
2008,Comedy,6.80078125
2008,Science Fiction,6.80078125
2008,Fantasy,6.80078125
2008,Romance,6.6015625
2008,Science Fiction,6.6015625
2008,Thriller,6.6015625
2008,Drama,5.1015625
2008,Horror,5.1015625
2008,Comedy,5.80078125
2008,Drama,5.80078125
2008,Family,5.80078125
2008,Music,5.80078125
2008,TV Movie,5.80078125
2008,Comedy,6.1015625
2008,Fantasy,6.1015625
2008,Romance,6.1015625
2008,Drama,7.1015625
2008,History,7.1015625
2008,Action,6.0
2008,Thriller,6.0
2008,Animation,6.0
2008,Horror,6.0
2008,Science Fiction,6.0
2008,Thriller,6.0
2008,Action,4.8984375
2008,Thriller,4.8984375
2008,Animation,6.8984375
2008,Comedy,6.8984375
2008,Science Fiction,6.8984375
2008,Adventure,6.19921875
2008,Action,6.19921875
2008,Thriller,6.19921875
2008,Drama,6.3984375
2008,Comedy,6.3984375
2008,Romance,6.3984375
2008,Thriller,6.30078125
2008,Crime,6.30078125
2008,Drama,6.30078125
2008,Horror,6.0
2008,Thriller,6.0
2008,Comedy,5.80078125
2008,TV Movie,6.19921875
2008,Comedy,6.19921875
2008,Fantasy,6.19921875
2008,Comedy,4.80078125
2008,Crime,8.0
2008,Drama,8.0
2008,Drama,6.19921875
2008,Drama,6.0
2008,Romance,6.0
2008,Horror,5.3984375
2008,Mystery,5.3984375
2008,Thriller,5.3984375
2008,Comedy,5.1015625
2008,Family,5.1015625
2008,Adventure,6.80078125
2008,Comedy,6.80078125
2008,Drama,6.80078125
2008,Romance,6.80078125
2008,Comedy,5.1015625
2008,Science Fiction,5.1015625
2008,Adventure,5.1015625
2008,Family,5.1015625
2008,Science Fiction,5.6015625
2008,Drama,5.6015625
2008,Thriller,5.6015625
2008,Horror,5.30078125
2008,Science Fiction,5.30078125
2008,Thriller,5.30078125
2008,Comedy,5.8984375
2008,Drama,5.8984375
2008,Romance,5.8984375
2008,Action,6.30078125
2008,Adventure,6.30078125
2008,Animation,6.30078125
2008,Science Fiction,6.30078125
2008,Crime,5.8984375
2008,Horror,5.8984375
2008,Thriller,5.8984375
2008,Horror,4.80078125
2008,Mystery,4.80078125
2008,Thriller,4.80078125
2008,Romance,4.8984375
2008,Horror,4.8984375
2008,Thriller,4.8984375
2008,Comedy,6.5
2008,Drama,6.5
2008,Family,6.5
2008,Romance,6.5
2008,Drama,5.30078125
2008,Action,6.19921875
2008,Thriller,6.19921875
2008,Comedy,6.0
2008,Drama,6.0
2008,Romance,6.0
2008,Action,5.8984375
2008,Comedy,5.8984375
2008,Crime,5.8984375
2008,Animation,6.6015625
2008,Family,6.6015625
2008,Documentary,6.3984375
2008,Adventure,5.6015625
2008,Animation,5.6015625
2008,Comedy,5.6015625
2008,Family,5.6015625
2008,Horror,6.3984375
2008,Comedy,6.3984375
2008,Crime,6.3984375
2008,Thriller,6.3984375
2008,Animation,6.80078125
2008,Action,6.80078125
2008,Adventure,6.80078125
2008,Drama,6.5
2008,Romance,6.5
2008,Drama,5.5
2008,Mystery,5.5
2008,Thriller,5.5
2008,Romance,5.5
2008,Drama,7.1015625
2008,Comedy,4.6015625
2008,Thriller,6.0
2008,Comedy,4.6015625
2008,Drama,4.6015625
2008,Romance,4.6015625
2008,Action,5.1015625
2008,Adventure,5.1015625
2008,Comedy,5.1015625
2008,Drama,5.0
2008,Comedy,5.0
2008,Romance,5.0
2008,Family,5.0
2008,Crime,6.0
2008,Drama,6.0
2008,Thriller,6.0
2008,Action,6.69921875
2008,Drama,6.69921875
2008,History,6.69921875
2008,War,6.69921875
2008,Horror,4.8984375
2008,Science Fiction,4.8984375
2008,Thriller,4.8984375
2008,Drama,5.69921875
2008,Romance,5.69921875
2008,Comedy,5.19921875
2008,Fantasy,5.19921875
2008,Romance,5.19921875
2008,Animation,5.1015625
2008,Family,5.1015625
2008,Comedy,5.30078125
2008,Drama,5.80078125
2008,Crime,5.80078125
2008,Thriller,5.80078125
2008,Documentary,6.0
2008,Drama,6.8984375
2008,Thriller,6.8984375
2008,Crime,6.8984375
2008,Comedy,6.19921875
2008,Music,6.19921875
2008,Horror,5.69921875
2008,Thriller,5.69921875
2008,Drama,5.69921875
2008,Mystery,5.69921875
2008,Comedy,6.0
2008,Drama,6.0
2008,Horror,4.69921875
2008,Action,4.69921875
2008,Thriller,4.69921875
2008,Horror,4.3984375
2008,Drama,5.69921875
2008,Fantasy,5.69921875
2008,Horror,4.6015625
2008,Science Fiction,4.6015625
2008,Thriller,4.6015625
2008,Crime,4.1015625
2008,Drama,4.1015625
2008,Horror,4.1015625
2008,Thriller,4.1015625
2008,Animation,7.0
2008,Family,7.0
2008,Crime,5.80078125
2008,Mystery,5.80078125
2008,Thriller,5.80078125
2008,Animation,6.30078125
2008,Family,6.30078125
2008,Comedy,6.19921875
2008,Romance,6.19921875
2008,Drama,6.1015625
2008,Thriller,6.1015625
2008,Action,7.80078125
2008,Adventure,7.80078125
2008,Drama,7.80078125
2008,Foreign,7.80078125
2008,History,7.80078125
2008,Crime,5.1015625
2008,Horror,5.1015625
2008,Action,3.099609375
2008,Science Fiction,3.099609375
2008,Thriller,3.099609375
2008,Drama,7.1015625
2008,Action,7.1015625
2008,Thriller,7.1015625
2008,Crime,7.1015625
2008,Comedy,6.1015625
2008,Drama,6.1015625
2008,Drama,4.3984375
2008,Horror,4.3984375
2008,Thriller,4.3984375
2008,Drama,6.30078125
2008,Comedy,5.1015625
2008,Drama,5.1015625
2008,Action,5.69921875
2008,Thriller,5.69921875
2008,Action,7.0
2008,Crime,7.0
2008,Drama,7.0
2008,Fantasy,5.69921875
2008,Action,5.69921875
2008,Adventure,5.69921875
2008,Comedy,5.69921875
2008,Drama,6.6015625
2008,Thriller,6.6015625
2008,Drama,5.5
2008,Fantasy,5.5
2008,Science Fiction,5.5
2008,Drama,6.19921875
2008,Drama,6.19921875
2008,History,6.19921875
2008,Action,5.19921875
2008,Comedy,5.19921875
2008,Drama,5.6015625
2008,Thriller,5.6015625
2008,Mystery,5.6015625
2008,Drama,6.8984375
2008,History,6.8984375
2008,Music,6.8984375
2008,Adventure,5.19921875
2008,Drama,5.19921875
2008,Fantasy,5.19921875
2008,Comedy,6.3984375
2008,Drama,6.3984375
2008,Romance,6.3984375
2008,Comedy,6.19921875
2008,Crime,6.19921875
2008,Mystery,6.19921875
2008,Thriller,6.19921875
2008,Action,3.30078125
2008,Comedy,3.30078125
2008,Thriller,7.6015625
2008,Documentary,7.6015625
2008,Crime,7.6015625
2008,History,7.6015625
2008,Comedy,6.0
2008,Thriller,6.30078125
2008,Drama,6.30078125
2008,Action,6.30078125
2008,Crime,6.30078125
2008,War,6.30078125
2008,Comedy,5.1015625
2008,Romance,5.1015625
2008,Documentary,7.19921875
2008,Action,5.3984375
2008,Crime,5.3984375
2008,Thriller,5.3984375
2008,Drama,6.6015625
2008,War,6.6015625
2008,History,6.6015625
2008,Horror,5.0
2008,Thriller,5.0
2008,Comedy,5.30078125
2008,Drama,6.30078125
2008,Horror,6.5
2008,Mystery,6.5
2008,Thriller,6.5
2008,Horror,3.599609375
2008,Mystery,3.599609375
2008,Thriller,3.599609375
2008,Mystery,5.69921875
2008,Drama,5.69921875
2008,Crime,5.69921875
2008,Thriller,5.69921875
2008,Horror,5.69921875
2008,Horror,6.5
2008,Comedy,6.5
2008,Music,6.5
2008,Science Fiction,6.5
2008,Action,5.1015625
2008,Adventure,5.1015625
2008,Horror,5.1015625
2008,Science Fiction,5.1015625
2008,Action,5.6015625
2008,Horror,5.6015625
2008,Science Fiction,5.6015625
2008,Thriller,5.6015625
2008,Action,6.5
2008,History,6.5
2008,Drama,6.5
2008,History,6.3984375
2008,Drama,6.3984375
2008,Action,4.3984375
2008,Horror,4.3984375
2008,Thriller,4.3984375
2008,Drama,6.8984375
2008,Romance,6.8984375
2008,Comedy,5.30078125
2008,War,5.30078125
2008,Adventure,5.30078125
2008,Drama,5.30078125
2008,Horror,4.69921875
2008,Thriller,4.69921875
2008,Comedy,6.8984375
2008,Documentary,6.8984375
2008,Drama,5.69921875
2008,Comedy,5.69921875
2008,Drama,6.69921875
2008,Horror,5.5
2008,Mystery,5.5
2008,Thriller,5.5
2008,Documentary,6.5
2008,Comedy,6.30078125
2008,Horror,6.30078125
2008,Drama,5.3984375
2008,Comedy,5.3984375
2008,Crime,5.8984375
2008,Drama,5.8984375
2008,Drama,5.69921875
2008,Horror,6.5
2008,Mystery,6.5
2008,Science Fiction,6.5
2008,Horror,4.69921875
2008,Thriller,4.69921875
2008,Comedy,5.80078125
2008,Drama,5.80078125
2008,Drama,7.30078125
2008,Crime,7.30078125
2008,Action,6.8984375
2008,Thriller,6.8984375
2008,War,6.8984375
2008,History,6.8984375
2008,Comedy,5.6015625
2008,Romance,5.6015625
2008,Drama,5.6015625
2008,History,5.6015625
2008,Action,5.3984375
2008,Comedy,5.3984375
2008,Romance,5.3984375
2008,Drama,6.30078125
2008,History,6.30078125
2008,Romance,6.30078125
2008,Drama,6.0
2008,Thriller,6.0
2008,Mystery,6.0
2008,Horror,6.0
2008,Drama,7.5
2008,Comedy,6.19921875
2008,Romance,6.19921875
2008,Comedy,7.80078125
2008,Comedy,5.5
2008,Drama,5.5
2008,Romance,5.5
2008,Adventure,5.80078125
2008,Horror,5.80078125
2008,Action,5.80078125
2008,Science Fiction,5.80078125
2008,Comedy,6.0
2008,Drama,6.0
2008,Comedy,6.3984375
2008,Drama,6.3984375
2008,Action,5.3984375
2008,Adventure,5.3984375
2008,Foreign,5.3984375
2008,Adventure,4.19921875
2008,Fantasy,4.19921875
2008,Animation,4.19921875
2008,Action,4.19921875
2008,Science Fiction,4.19921875
2008,Drama,6.3984375
2008,War,6.5
2008,Drama,6.5
2008,Foreign,6.5
2008,History,6.5
2008,Drama,6.6015625
2008,Comedy,6.6015625
2008,Foreign,6.6015625
2008,Adventure,5.5
2008,Comedy,5.5
2008,Family,5.5
2008,Fantasy,5.5
2008,Horror,4.69921875
2008,Thriller,4.69921875
2008,Comedy,4.8984375
2008,Drama,4.8984375
2008,Drama,5.19921875
2008,Romance,5.19921875
2008,Comedy,6.1015625
2008,Animation,5.3984375
2008,Comedy,5.3984375
2008,Family,5.3984375
2008,Fantasy,5.3984375
2008,Comedy,3.400390625
2008,Drama,6.1015625
2008,Thriller,6.1015625
2008,Comedy,6.1015625
2008,Drama,6.1015625
2008,Family,6.1015625
2008,Fantasy,6.1015625
2008,Foreign,6.1015625
2008,Drama,6.30078125
2008,Foreign,6.30078125
2008,Comedy,5.30078125
2008,Drama,4.80078125
2008,Horror,4.80078125
2008,Drama,5.80078125
2008,Comedy,5.80078125
2008,Romance,5.80078125
2008,Comedy,6.0
2008,Romance,6.0
2008,Drama,6.0
2008,Romance,6.3984375
2008,Comedy,6.3984375
2008,Drama,6.3984375
2008,Drama,4.0
2008,Horror,4.0
2008,Thriller,4.0
2008,Horror,5.0
2008,Thriller,5.0
